Role,Index,Pose Index,Visible,Activity Miner Focus,Fav,Structure,Title,Radial Plot,Ref,Protein,MW,#Atoms,SlogP,TPSA,Flexibility,#RB,Rof5,Filename,Tags,Confs,Conf Energy,Poses,Notes,Activity (Primary),LE (Primary),LipE (Primary),LF Rank Score,LF dG,LF VSscore,LF LE,IDNUMBER,Chemical_Name,CAS,PriceCoeff,Description,FSP3,clogP,H-acceptors,H-donors,RotBonds,HAC,Collection,PPDS,LCTNUMBER
LC_Fsp3-enriched_Screening_Compound_Library,35580,1,FALSE,,FALSE,O=C(N1CC[NH+](C2CCCCC2)CC1)Cc3csc(Nc4nc(cc(n4)C)C)n3,F5949-0436_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,415.6,29,3.3,75.4,4.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.658,-9.769,-10.548,-0.337,F5949-0436,"1-(4-cyclohexylpiperazin-1-yl)-2-{2-[(4,6-dimethylpyrimidin-2-yl)amino]-1,3-thiazol-4-yl}ethan-1-one",1251615-55-0,1,solid,0.62,3.43,4,2,6,29,General,,LCT09175
LC_Fsp3-enriched_Screening_Compound_Library,36658,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)CNC(=O)C(=O)Nc2cc3[C@H](C(=O)N4CCCc(c34)c2)C)C,F6089-8210_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,448.5,31,0.8,115.9,4.9,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.552,-9.498,-9.974,-0.306,F6089-8210,"N'-[(1-methanesulfonylpiperidin-4-yl)methyl]-N-{3-methyl-2-oxo-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4,6,8(12)-trien-6-yl}ethanediamide",1286709-73-6,1,solid,0.57,-0.47,5,2,5,31,General,,LCT00793
LC_Fsp3-enriched_Screening_Compound_Library,37322,1,FALSE,,FALSE,O=C(N1CCC(C[NH+]2CCN(C[C@@H]2C)C)CC1)NCc3cccs3,F6110-2287_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,351.5,24,2.3,40,6.4,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.475,-9.585,-9.712,-0.399,F6110-2287,"4-[(2,4-dimethylpiperazin-1-yl)methyl]-N-[(thiophen-2-yl)methyl]piperidine-1-carboxamide",1421461-82-6,1.5,solid,0.72,1,3,3,5,24,Advanced,,LCT10356
LC_Fsp3-enriched_Screening_Compound_Library,38148,1,FALSE,,FALSE,O=S(=O)(NCC1CCN(CC1)C(=O)c2cnccc2)c3c(c(c(c(c3C)C)C)C)C,F6178-1780_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,429.6,30,3.5,79.4,5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.565,-10.01,-11.347,-0.334,F6178-1780,"2,3,4,5,6-pentamethyl-N-{[1-(pyridine-3-carbonyl)piperidin-4-yl]methyl}benzene-1-sulfonamide",1396712-29-0,1,solid,0.48,3.26,4,2,6,30,General,,LCT02248
LC_Fsp3-enriched_Screening_Compound_Library,38159,1,FALSE,,FALSE,O=S(=O)(NCC1CCN(CC1)c2cc[nH+]cc2)c3ccc4c(CCCC4)c3,F6178-1972_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,386.5,27,3.2,63.5,5.2,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.379,-10.412,-10.94,-0.386,F6178-1972,"N-{[1-(pyridin-4-yl)piperidin-4-yl]methyl}-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",2034232-06-7,1,solid,0.48,3.82,3,3,5,27,General,,LCT02248
LC_Fsp3-enriched_Screening_Compound_Library,38200,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)CNS(=O)(=O)c2ccc3c(CCCC3)c2)c4cnccc4,F6178-2836_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,449.6,30,2.3,96.4,6.9,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-7.842,-9.618,-10.14,-0.321,F6178-2836,"N-{[1-(pyridine-3-sulfonyl)piperidin-4-yl]methyl}-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",1428365-18-7,1,solid,0.48,2.97,5,2,6,30,General,,LCT02248
LC_Fsp3-enriched_Screening_Compound_Library,38410,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCOCC2)CC1)c3ccccc3SC,F6178-7025_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,349.5,24,3,42.8,5.3,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.69,-9.74,-10.094,-0.406,F6178-7025,2-(methylsulfanyl)-N-{[1-(oxan-4-yl)piperidin-4-yl]methyl}benzamide,2034588-57-1,1.5,solid,0.63,0.83,2,2,5,24,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38536,1,FALSE,,FALSE,O=C(Nc1ccccc1SC)C(=O)NCC2CC[NH+](C3CCOCC3)CC2,F6178-7334_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,392.5,27,2.4,71.9,5.6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.328,-9.751,-10.415,-0.361,F6178-7334,N'-[2-(methylsulfanyl)phenyl]-N-{[1-(oxan-4-yl)piperidin-4-yl]methyl}ethanediamide,2034443-97-3,1,solid,0.6,0.46,3,3,6,27,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38623,1,FALSE,,FALSE,Clc1ccccc1C(=O)NCC2CC[NH+]([C@H]3CCSC3)CC2,F6178-7513_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,339.9,22,3.3,33.5,3.7,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.964,-9.541,-9.904,-0.434,F6178-7513,2-chloro-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzamide,2034591-43-8,1.5,solid,0.59,1.95,1,2,4,22,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38639,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@@H]2CSCC2)CC1)c3ccc(CCC)cc3,F6178-7523_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,347.5,24,3.6,33.5,5.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-8.482,-9.511,-10.027,-0.396,F6178-7523,4-propyl-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzamide,2034572-00-2,1,solid,0.65,3.42,1,2,6,24,General,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38677,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@H]2CCSC2)CC1)c3ccc4c(nsn4)c3,F6178-7558_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,363.5,24,2.6,59.3,3.7,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.754,-10.022,-10.46,-0.418,F6178-7558,"N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}-2,1,3-benzothiadiazole-5-carboxamide",2034476-55-4,1.5,solid,0.59,2.62,3,2,4,24,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38680,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@@H]2CSCC2)CC1)C34CC5CC(C3)CC(C4)C5,F6178-7562_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,363.6,25,3.5,33.5,6.4,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.234,-10.803,-10.877,-0.432,F6178-7562,N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}adamantane-1-carboxamide,2034589-95-0,1.5,solid,0.95,2.58,1,2,4,25,Advanced,+,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38710,1,FALSE,,FALSE,Brc1cccc(C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2)c1,F6178-7605_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,384.4,22,3.5,33.5,3.7,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.711,-9.588,-9.885,-0.436,F6178-7605,3-bromo-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzamide,2034572-45-5,1.5,solid,0.59,2.93,1,2,4,22,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38725,1,FALSE,,FALSE,O=S(=O)(N(C)C)c1ccc(cc1)C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2,F6178-7639_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,412.6,27,1.9,70.9,5.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-8.633,-9.625,-9.826,-0.356,F6178-7639,4-(dimethylsulfamoyl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzamide,2034444-47-6,1,solid,0.63,1.42,3,2,6,27,General,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38728,1,FALSE,,FALSE,Brc1ccc(OC)cc1C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2,F6178-7640_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,414.4,24,3.5,42.8,4.2,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.339,-9.609,-9.899,-0.4,F6178-7640,2-bromo-5-methoxy-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzamide,2034476-78-1,1.5,solid,0.61,2.14,2,2,5,24,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38746,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@@H]2CSCC2)CC1)c3cc(nn3C)-c4c(OC)ccc(OC)c4,F6178-7670_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,445.6,31,3.1,69.8,4.7,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-10.436,-9.832,-10.756,-0.317,F6178-7670,"3-(2,5-dimethoxyphenyl)-1-methyl-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}-1H-pyrazole-5-carboxamide",2034325-30-7,1.5,solid,0.57,1.95,4,2,7,31,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38791,1,FALSE,,FALSE,Clc1c(OC)ccc(S(=O)(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2)c1,F6178-7760_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,406,25,2.9,59.8,5.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-7.924,-9.831,-9.973,-0.393,F6178-7760,3-chloro-4-methoxy-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}benzene-1-sulfonamide,2034583-58-7,1.5,solid,0.65,2.88,3,2,6,25,Advanced,,LCT02248
LC_Fsp3-enriched_Screening_Compound_Library,38806,1,FALSE,,FALSE,O=S(=O)(NCC1CC[NH+]([C@@H]2CSCC2)CC1)c3cc4CCC(=O)N5c4c(CC5)c3,F6178-7784_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,436.6,29,2,70.9,5.3,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.395,-10.115,-10.635,-0.349,F6178-7784,"11-oxo-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-triene-6-sulfonamide",2034583-67-8,1.5,solid,0.67,1.28,3,2,5,29,Advanced,,LCT02248
LC_Fsp3-enriched_Screening_Compound_Library,38829,1,FALSE,,FALSE,O=C(Nc1cccc(c1C)C)C(=O)NCC2CC[NH+]([C@H]3CCSC3)CC2,F6178-7818_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,376.5,26,2.6,62.6,4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.335,-9.473,-10.167,-0.364,F6178-7818,"N'-(2,3-dimethylphenyl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide",2034583-78-1,1,solid,0.6,1.8,2,3,5,26,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38832,1,FALSE,,FALSE,Fc1ccc(CNC(=O)C(=O)NCC2CC[NH+]([C@H]3CCSC3)CC2)cc1,F6178-7826_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,380.5,26,2,62.6,5.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.822,-9.727,-10.679,-0.374,F6178-7826,N'-[(4-fluorophenyl)methyl]-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034325-83-0,1,solid,0.58,1.14,2,3,6,26,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38843,1,FALSE,,FALSE,O=C(Nc1ccc2c(OCO2)c1)C(=O)NCC3CC[NH+]([C@H]4CCSC4)CC3,F6178-7839_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,392.5,27,1.7,81.1,4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-9.883,-9.499,-10.038,-0.352,F6178-7839,"N-(2H-1,3-benzodioxol-5-yl)-N'-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide",2034573-23-2,1,solid,0.58,0.82,4,3,5,27,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38849,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@H]2CCSC2)CC1)C(=O)NCc3ccccc3OC,F6178-7844_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,392.5,27,1.6,71.9,6.2,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.182,-9.845,-10.415,-0.365,F6178-7844,N-[(2-methoxyphenyl)methyl]-N'-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034477-42-2,1,solid,0.6,0.92,3,3,7,27,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38852,1,FALSE,,FALSE,O=C(Nc1ccccc1SC)C(=O)NCC2CC[NH+]([C@H]3CCSC3)CC2,F6178-7849_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,394.6,26,2.7,62.6,5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.828,-9.659,-10.151,-0.372,F6178-7849,N'-[2-(methylsulfanyl)phenyl]-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034444-93-2,1,solid,0.58,1.41,2,3,6,26,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38855,1,FALSE,,FALSE,Clc1cccc(NC(=O)C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2)c1C,F6178-7851_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,397,26,2.9,62.6,4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.646,-9.584,-10.226,-0.369,F6178-7851,N'-(3-chloro-2-methylphenyl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034583-96-3,1,solid,0.58,2.06,2,3,5,26,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38858,1,FALSE,,FALSE,Clc1c(F)ccc(NC(=O)C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2)c1,F6178-7855_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,400.9,26,3,62.6,4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.281,-10.04,-10.76,-0.386,F6178-7855,N'-(3-chloro-4-fluorophenyl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034573-33-4,1,solid,0.56,1.71,2,3,5,26,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38861,1,FALSE,,FALSE,O=C(Nc1ccc2c(OCCO2)c1)C(=O)NCC3CC[NH+]([C@@H]4CSCC4)CC3,F6178-7858_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,406.5,28,1.7,81.1,4.4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.916,-9.804,-10.508,-0.35,F6178-7858,"N'-(2,3-dihydro-1,4-benzodioxin-6-yl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide",2034501-75-0,1,solid,0.6,0.78,4,3,5,28,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38867,1,FALSE,,FALSE,Clc1ccc(OC)c(NC(=O)C(=O)NCC2CC[NH+]([C@@H]3CSCC3)CC2)c1,F6178-7870_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,413,27,2.6,71.9,4.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.373,-9.89,-10.502,-0.366,F6178-7870,N'-(5-chloro-2-methoxyphenyl)-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034477-51-3,1,solid,0.58,1.62,3,3,6,27,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38876,1,FALSE,,FALSE,O=C1CCCN1c2cc(NC(=O)C(=O)NCC3CC[NH+]([C@@H]4CSCC4)CC3)ccc2C,F6178-7883_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,445.6,31,2.4,82.9,4.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.487,-9.805,-10.455,-0.316,F6178-7883,N-[4-methyl-3-(2-oxopyrrolidin-1-yl)phenyl]-N'-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034590-22-0,1,solid,0.61,0.91,3,3,6,31,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38879,1,FALSE,,FALSE,O=C1CCCCN1c2cccc(NC(=O)C(=O)NCC3CC[NH+]([C@H]4CCSC4)CC3)c2,F6178-7884_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,445.6,31,2.5,82.9,4.9,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.572,-10.129,-10.881,-0.327,F6178-7884,N'-[3-(2-oxopiperidin-1-yl)phenyl]-N-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}ethanediamide,2034477-57-9,1,solid,0.61,1.37,3,3,6,31,General,,LCT02247
LC_Fsp3-enriched_Screening_Compound_Library,38895,1,FALSE,,FALSE,O=C(NCC1CC[NH+]([C@@H]2CSCC2)CC1)NCc3cccs3,F6178-7908_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,340.5,22,2.8,45.6,6,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.122,-9.644,-9.778,-0.438,F6178-7908,1-{[1-(thiolan-3-yl)piperidin-4-yl]methyl}-3-[(thiophen-2-yl)methyl]urea,2034584-32-0,1.5,solid,0.69,1.87,1,3,5,22,Advanced,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,38957,1,FALSE,,FALSE,O=S(=O)(NCC1CCN(CC1)c2c(nccn2)C#N)c3ccc4c(CCCC4)c3,F6178-8260_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,411.5,29,2.4,99,5.2,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.336,-9.916,-10.608,-0.342,F6178-8260,"N-{[1-(3-cyanopyrazin-2-yl)piperidin-4-yl]methyl}-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",1797726-45-4,1.5,solid,0.48,2.76,5,2,5,29,Advanced,,LCT15020
LC_Fsp3-enriched_Screening_Compound_Library,39024,1,FALSE,,FALSE,O=S(=O)(N1CCCC1)c2ccc(cc2)C(=O)NCC[NH+]3CCC(CC3)c4cccs4,F6184-0985_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,448.6,30,3.1,70.9,6.7,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,5,,No Primary Activity Set,Invalid,Invalid,-9.451,-10.286,-10.929,-0.343,F6184-0985,4-(pyrrolidine-1-sulfonyl)-N-{2-[4-(thiophen-2-yl)piperidin-1-yl]ethyl}benzamide,1428352-19-5,1,solid,0.5,3.71,3,2,7,30,General,,LCT01920
LC_Fsp3-enriched_Screening_Compound_Library,39042,1,FALSE,,FALSE,O=C(NCC[NH+]1CCC(CC1)c2cccs2)C(=O)NCCC3=CCCCC3,F6184-1158_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,390.6,27,3,62.6,7.7,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-7.988,-9.828,-10.276,-0.364,F6184-1158,N'-[2-(cyclohex-1-en-1-yl)ethyl]-N-{2-[4-(thiophen-2-yl)piperidin-1-yl]ethyl}ethanediamide,1704667-29-7,1,solid,0.62,3.96,2,3,8,27,General,,LCT01920
LC_Fsp3-enriched_Screening_Compound_Library,39781,1,FALSE,,FALSE,OC1CC[NH+](CC1)CCNC(=O)C(=O)Nc2cccc(SC)c2,F6191-0395_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,338.4,23,1.3,82.9,6.5,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-8.816,-9.754,-10.171,-0.424,F6191-0395,N-[2-(4-hydroxypiperidin-1-yl)ethyl]-N'-[3-(methylsulfanyl)phenyl]ethanediamide,1797259-11-0,1,solid,0.5,0.16,3,4,6,23,General,,LCT09231
LC_Fsp3-enriched_Screening_Compound_Library,39949,1,FALSE,,FALSE,O=S(=O)(N1Cc2c(nc(s2)NC(=O)Cc3ccc(OC)c(OC)c3)CC1)C4CC4,F6195-6206_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,437.5,29,2.2,97.8,5.7,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.868,-9.907,-10.209,-0.342,F6195-6206,"N-[5-(cyclopropanesulfonyl)-4H,5H,6H,7H-[1,3]thiazolo[5,4-c]pyridin-2-yl]-2-(3,4-dimethoxyphenyl)acetamide",1795484-71-7,1,solid,0.47,1.2,6,1,7,29,General,,LCT01317
LC_Fsp3-enriched_Screening_Compound_Library,40182,1,FALSE,,FALSE,Clc1c(Cl)ccc(NC(=O)NCC2(O)CSCCSC2)c1,F6200-0490_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,367.3,21,3.8,61.4,5.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.19,-10.036,-10.481,-0.478,F6200-0490,"3-(3,4-dichlorophenyl)-1-[(6-hydroxy-1,4-dithiepan-6-yl)methyl]urea",,1,solid,0.46,3.55,2,3,3,21,General,+,
LC_Fsp3-enriched_Screening_Compound_Library,40315,1,FALSE,,FALSE,OC1(CCOCC1)CNC(=O)C(=O)Nc2cc3CCC(=O)N4CCCc(c34)c2,F6200-0936_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,387.4,28,0.9,108,5.1,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.547,-9.534,-10.083,-0.341,F6200-0936,"N'-[(4-hydroxyoxan-4-yl)methyl]-N-{2-oxo-1-azatricyclo[7.3.1.0^{5,13}]trideca-5,7,9(13)-trien-7-yl}ethanediamide",1351632-07-9,1,solid,0.55,-0.91,5,3,4,28,General,,LCT01632
LC_Fsp3-enriched_Screening_Compound_Library,42483,1,FALSE,,FALSE,O=C1C(=C(N=C2N1[C@H](CC(=O)Nc3cc(N4CCC(CC4)C)ncn3)CS2)C)C,F6257-4577_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,414.5,29,2.6,90.8,3.8,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.023,-9.498,-10.141,-0.328,F6257-4577,"2-{6,7-dimethyl-5-oxo-2H,3H,5H-[1,3]thiazolo[3,2-a]pyrimidin-3-yl}-N-[6-(4-methylpiperidin-1-yl)pyrimidin-4-yl]acetamide",1396761-19-5,1.5,solid,0.55,2.75,5,2,4,29,Advanced,,LCT10335
LC_Fsp3-enriched_Screening_Compound_Library,42548,1,FALSE,,FALSE,O=S(=O)(NCCN1C=NC(C2CCCC2)=CC1=O)c3ccc(NC(=O)C(C)C)cc3,F6258-2023_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,432.5,30,2.4,107.9,6.3,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.365,-9.425,-10.239,-0.314,F6258-2023,"N-(4-{[2-(4-cyclopentyl-6-oxo-1,6-dihydropyrimidin-1-yl)ethyl]sulfamoyl}phenyl)-2-methylpropanamide",1797586-83-4,1,solid,0.48,2.47,5,2,8,30,General,,LCT03725
LC_Fsp3-enriched_Screening_Compound_Library,42611,1,FALSE,,FALSE,O=C(NCc1c(nc(s1)C)C)[C@H]2CCCN(C2)c3cc(-n4c(cc(n4)C)C)ncn3,F6261-3530_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,425.6,30,2.9,88.8,4.5,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.083,-9.796,-10.511,-0.327,F6261-3530,"N-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]-1-[6-(3,5-dimethyl-1H-pyrazol-1-yl)pyrimidin-4-yl]piperidine-3-carboxamide",1421530-42-8,1.5,solid,0.48,2.55,5,2,5,30,Advanced,,LCT02023
